x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.24969974,-0.10395291,-0.113310315,0.4079405,-0.44281343,-0.116425455,0.36686516,-0.74224055,-0.097668186,0.33805743,-0.939724,-0.051341414,0.19560046,-0.6384602,-0.05545079,0.18980862,-0.8317871,-0.14228831,0.21915449,-0.6016176,-0.14652346,0.20311558,-0.4946337,-0.1287197,0.011231291,-0.60896486,-0.024383776,0.013411411,-0.7969139,-0.14239241,0.081784144,-0.5220426,-0.14954998,0.0732023,-0.43437836,-0.11856054,-0.15067865,-0.53644717,-0.009478595,-0.16085295,-0.6938256,-0.14029688,-0.05982129,-0.44183528,-0.07920587,-0.060001336,-0.36690086,-6.0605274e-05,-0.32383898,-0.4475573,0.0012586457,-0.31195787,-0.57138586,-0.07592635,-0.22037168,-0.40380076,-0.020719793,-0.21475269,-0.3530977,0.044415247,a
0.0,0.0,0.0,0.25737733,-0.0920688,-0.119155675,0.41433564,-0.42615566,-0.12858191,0.37158978,-0.730379,-0.11535208,0.3539525,-0.9322486,-0.07503478,0.21314356,-0.62530375,-0.05506167,0.20454584,-0.8188223,-0.15928045,0.21426277,-0.5953018,-0.1758067,0.21333742,-0.49273345,-0.16409159,0.021920169,-0.5927355,-0.021767804,0.024175892,-0.79068905,-0.16496779,0.0701465,-0.5057872,-0.17631708,0.08054599,-0.40546352,-0.14157908,-0.14713502,-0.5209132,-0.006927987,-0.16109739,-0.68328506,-0.15918587,-0.083311275,-0.4199587,-0.09426026,-0.06149744,-0.3289984,-0.0051062354,-0.31457898,-0.43341136,0.0034608142,-0.3183537,-0.55862665,-0.08703787,-0.23357719,-0.37181994,-0.032564864,-0.20990339,-0.3123932,0.036734726,a
0.0,0.0,0.0,0.26099473,-0.07877295,-0.11194264,0.4160006,-0.4320836,-0.11186793,0.37570706,-0.7414122,-0.08936327,0.35503402,-0.93405896,-0.038531873,0.21475838,-0.6313865,-0.05632051,0.21115588,-0.8268817,-0.14730133,0.22625339,-0.5882263,-0.15401746,0.21708634,-0.5026936,-0.14126281,0.01682697,-0.595114,-0.025189476,0.032413024,-0.7923736,-0.16544145,0.08151527,-0.5004386,-0.1798414,0.07061818,-0.41576713,-0.14806105,-0.14540002,-0.52132773,-0.009502162,-0.1466153,-0.6811021,-0.15287702,-0.060279757,-0.4199167,-0.08972634,-0.067684054,-0.34826207,-0.0061350977,-0.31794497,-0.44718423,0.0023783005,-0.3053672,-0.55284446,-0.07809722,-0.22066651,-0.3731809,-0.023632817,-0.21869583,-0.33390316,0.04126206,a
0.0,0.0,0.0,0.02694966,-0.15608704,0.01340133,-0.06234842,-0.2838327,0.019274645,-0.1289935,-0.36212072,0.0025352435,-0.2049071,-0.44694954,-0.014737536,-0.30967176,-0.43516678,0.1123435,-0.34876198,-0.61910295,0.08970225,-0.3594667,-0.7711276,0.043357763,-0.3583297,-0.8966927,0.0077109877,-0.34989202,-0.43999046,0.0737769,-0.41139835,-0.6372276,0.07159491,-0.42183158,-0.78257084,0.044184733,-0.4139761,-0.91010666,0.01815855,-0.36617568,-0.445805,0.021839466,-0.4114117,-0.6596788,0.0042278925,-0.40278593,-0.80738527,-0.015630374,-0.37923706,-0.92223716,-0.03102897,-0.35197067,-0.45484334,-0.03533478,-0.36454648,-0.6755631,-0.06259916,-0.34024325,-0.82852054,-0.07290017,-0.30308765,-0.94301474,-0.07841907,a
0.0,0.0,0.0,0.25606665,-0.07492631,-0.16458961,0.38258383,-0.42480832,-0.21184634,0.33078107,-0.72154516,-0.23679066,0.31358042,-0.9211935,-0.23036882,0.17899147,-0.66225356,-0.07208033,0.14019585,-0.845587,-0.22772376,0.15421551,-0.63722676,-0.26493666,0.16686843,-0.5127788,-0.2528105,-0.01135243,-0.6014911,-0.029096467,-0.050685957,-0.74993914,-0.19422893,0.029014723,-0.46399024,-0.17515612,0.05768181,-0.41266644,-0.10596801,-0.17521627,-0.52038896,-0.02359344,-0.20996474,-0.6153854,-0.1969179,-0.1060854,-0.37272352,-0.11763335,-0.07158366,-0.3382649,-0.0096325185,-0.33371186,-0.42602226,-0.030511945,-0.3576043,-0.49090505,-0.11961488,-0.2640238,-0.3287567,-0.06086456,-0.23187847,-0.31020698,0.015035467,a
0.0,0.0,0.0,0.25816792,-0.11873013,-0.11264911,0.40089038,-0.4471609,-0.11919359,0.36464494,-0.72832596,-0.112926364,0.3502099,-0.9326006,-0.08722976,0.21532887,-0.62460154,-0.03396165,0.179088,-0.8586157,-0.15483882,0.18137181,-0.6780788,-0.19518441,0.19438398,-0.5281012,-0.19036849,0.024179887,-0.6091547,-0.006672595,-0.012023713,-0.8405524,-0.14146116,0.025615104,-0.5958549,-0.15920886,0.06512896,-0.44983447,-0.12390686,-0.14811069,-0.56216866,-0.004137535,-0.19688965,-0.77046794,-0.1499054,-0.12631296,-0.5346846,-0.120345384,-0.07407959,-0.40404743,-0.049294382,-0.31876218,-0.4832485,-0.0077006747,-0.3498403,-0.64933586,-0.109245315,-0.27196428,-0.5044254,-0.08890385,-0.21304403,-0.4084508,-0.03733206,a
0.0,0.0,0.0,0.26043454,-0.09414701,-0.11860815,0.42926088,-0.39481643,-0.13267684,0.4267898,-0.683007,-0.13678077,0.42086485,-0.8987107,-0.12325568,0.28281608,-0.60560566,-0.012288277,0.25240424,-0.8354387,-0.14422704,0.21558242,-0.6833583,-0.20068376,0.22851083,-0.53409916,-0.20485891,0.09785109,-0.59391487,0.015951924,0.06280893,-0.8188995,-0.13169533,0.059004918,-0.5892269,-0.15778619,0.1064166,-0.4439488,-0.12303663,-0.070163146,-0.55678713,0.015547413,-0.11847523,-0.7549894,-0.13620989,-0.09063567,-0.5289352,-0.10685337,-0.032566875,-0.39684364,-0.032138847,-0.23792332,-0.4923553,0.006593373,-0.26745602,-0.64691955,-0.09297649,-0.22095756,-0.49874458,-0.071321085,-0.15981637,-0.40328026,-0.017024292,a
0.0,0.0,0.0,0.25797212,-0.121878676,-0.10430107,0.41156814,-0.43287587,-0.11346803,0.3836224,-0.7173218,-0.11191066,0.375072,-0.9222665,-0.0935179,0.21627408,-0.6310838,-0.04766991,0.1878535,-0.8675287,-0.16330843,0.19213715,-0.6901481,-0.19854459,0.21024539,-0.5390817,-0.19309543,0.024916,-0.6134747,-0.027908111,-0.0046307,-0.853576,-0.16019158,0.03210404,-0.6115032,-0.17644405,0.07046556,-0.46286258,-0.1446841,-0.14898312,-0.5662701,-0.030009165,-0.19210269,-0.7777817,-0.17538996,-0.123437025,-0.53972584,-0.14518858,-0.070685185,-0.40205026,-0.07691422,-0.32181436,-0.4871864,-0.037086777,-0.3591189,-0.6659825,-0.13797382,-0.28039855,-0.51695937,-0.11575711,-0.21812616,-0.409693,-0.0656941,a
0.0,0.0,0.0,0.3033457,-0.12741894,-0.017004644,0.45412707,-0.42769787,0.008072545,0.46364412,-0.70966715,0.020762328,0.4476039,-0.8936836,0.031310886,0.32106635,-0.55096096,0.08672694,0.31293672,-0.7998583,0.04267835,0.32292414,-0.7219843,0.00035315508,0.32522595,-0.60936683,-0.025634373,0.14417279,-0.55855346,0.07257959,0.13611129,-0.77576476,0.029253503,0.14989325,-0.64475703,-0.013413623,0.15682556,-0.52785176,-0.037116006,-0.019517438,-0.53193927,0.045962956,-0.037960958,-0.7231564,-0.0042461604,-0.014799463,-0.57673466,-0.0040174117,0.0012104637,-0.46682447,0.0051670494,-0.18497758,-0.47679788,0.017611543,-0.20072286,-0.64309424,-0.018157598,-0.17385277,-0.54404503,6.5911954e-05,-0.14713721,-0.45704618,0.02110285,a
0.0,0.0,0.0,0.2642312,-0.15367153,0.00494915,0.41902122,-0.44736624,0.05220187,0.46396774,-0.7092952,0.08600475,0.44751158,-0.8862982,0.11920157,0.35731292,-0.47402728,0.18159576,0.40109202,-0.6864496,0.1824161,0.39620486,-0.7422959,0.15132526,0.37249923,-0.75081366,0.12943114,0.22369465,-0.49110132,0.17528525,0.26359007,-0.68931645,0.1871468,0.2616197,-0.6700809,0.14229044,0.2534423,-0.62711495,0.1070046,0.10829962,-0.4909642,0.1555935,0.14167844,-0.6758387,0.1521152,0.14293441,-0.6248157,0.12530148,0.14034806,-0.5638259,0.10719603,0.005073555,-0.47662792,0.1357196,0.036630098,-0.6464282,0.13491108,0.05059513,-0.6192924,0.13810743,0.060915194,-0.5713156,0.14199638,a
0.0,0.0,0.0,0.25853825,-0.13187632,-0.07511739,0.38752753,-0.44096744,-0.08571328,0.37473226,-0.7126398,-0.09715594,0.3764968,-0.92110455,-0.09907901,0.20234197,-0.6104565,-0.0413211,0.18154387,-0.8716903,-0.16164136,0.19365229,-0.71503186,-0.21180333,0.19789621,-0.55671066,-0.22005245,0.011093312,-0.60614574,-0.046469614,-0.0038544897,-0.8254519,-0.18571979,0.03295601,-0.5938828,-0.22079323,0.046315897,-0.43931147,-0.20990472,-0.16220586,-0.5574162,-0.07021042,-0.18962339,-0.76128054,-0.21213663,-0.12344406,-0.5237775,-0.19082457,-0.08140489,-0.38065717,-0.13747348,-0.3303136,-0.46983564,-0.09775675,-0.3511982,-0.6405651,-0.19569251,-0.2780903,-0.49370527,-0.17645241,-0.22775234,-0.3840433,-0.1355734,a
0.0,0.0,0.0,0.23588273,-0.10161219,-0.112183474,0.4076817,-0.40810317,-0.11368665,0.42097023,-0.6889175,-0.10518024,0.43628943,-0.8966955,-0.07475807,0.26317725,-0.5858102,-0.0017821827,0.24735858,-0.83987963,-0.12363776,0.22458504,-0.66882926,-0.16334419,0.23686196,-0.5236675,-0.15832876,0.0671369,-0.5904531,0.022782722,0.04331466,-0.8147795,-0.12281901,0.0544812,-0.5731907,-0.14660889,0.095213056,-0.43671417,-0.11264234,-0.10886523,-0.5539556,0.018107621,-0.14417946,-0.7398132,-0.14405498,-0.099873744,-0.49798927,-0.12185906,-0.04649769,-0.37665084,-0.052158777,-0.27231276,-0.48458433,0.0074279667,-0.29430112,-0.6306126,-0.09910073,-0.24776332,-0.4741457,-0.08265098,-0.19522803,-0.3827517,-0.034150004,a
0.0,0.0,0.0,0.26861697,-0.13493554,-0.025925647,0.39126492,-0.44738495,-0.00041044166,0.40265754,-0.72304624,0.016256865,0.3957616,-0.91777647,0.032541603,0.27841595,-0.53124607,0.104153104,0.27465445,-0.7833549,0.0652102,0.26945192,-0.76959145,0.020178175,0.25843263,-0.6847904,-0.006774411,0.09828556,-0.5364573,0.099591546,0.100737974,-0.74899524,0.06438229,0.104763,-0.6531115,0.016325252,0.103815705,-0.54509455,-0.013073836,-0.073316224,-0.5115287,0.08011227,-0.08662363,-0.6915594,0.033162545,-0.060439035,-0.5682993,0.02332826,-0.043913897,-0.4523779,0.024118653,-0.23462246,-0.45894933,0.058460873,-0.25187916,-0.6204108,0.0185578,-0.22416145,-0.52972925,0.02780785,-0.19213682,-0.4328687,0.042274043,a
0.0,0.0,0.0,0.26106393,-0.13524552,-0.06686201,0.40539548,-0.4384948,-0.070980705,0.3898577,-0.71120864,-0.07989616,0.38944778,-0.91743207,-0.081540145,0.22424562,-0.6156953,-0.014312482,0.19491391,-0.87431705,-0.13098954,0.20355958,-0.7298096,-0.18674794,0.21680458,-0.5685024,-0.20011403,0.028000897,-0.6104974,-0.023491126,0.014647716,-0.8365613,-0.16185075,0.044874713,-0.6116171,-0.2040735,0.06416638,-0.45024538,-0.19643928,-0.14962918,-0.5626174,-0.051571205,-0.17197858,-0.7766402,-0.19561692,-0.11627688,-0.54195946,-0.18038748,-0.07354864,-0.3941342,-0.12847054,-0.32797018,-0.47952983,-0.08296811,-0.34918338,-0.663188,-0.18064499,-0.2800004,-0.5218362,-0.16269457,-0.22532095,-0.41013858,-0.1217174,a
0.0,0.0,0.0,0.30819398,-0.10675676,-0.08237615,0.49172172,-0.37531,-0.058723178,0.536053,-0.64664954,-0.02964558,0.5344575,-0.8451625,0.007444193,0.43108797,-0.4609334,0.17358278,0.5120722,-0.65944403,0.19463849,0.5210624,-0.730115,0.16842616,0.5034952,-0.775573,0.15174364,0.29486895,-0.49830213,0.21781379,0.38792944,-0.674397,0.25584528,0.39331752,-0.69872636,0.20809716,0.37625983,-0.69705224,0.1725381,0.18259133,-0.5085098,0.2391029,0.26770663,-0.66684705,0.25745293,0.2828867,-0.6575677,0.21754855,0.2828435,-0.63233316,0.1931378,0.08080696,-0.5035023,0.25121963,0.17396455,-0.6610775,0.267124,0.20606269,-0.6696773,0.266355,0.22012474,-0.65645844,0.2684985,a
0.0,0.0,0.0,0.20438004,-0.23652478,-0.07052966,0.27057132,-0.5099439,-0.117489405,0.23055379,-0.7552386,-0.17767683,0.21386406,-0.95424503,-0.20899417,0.0012622944,-0.6798265,0.05973991,0.04813241,-0.84123605,-0.07736231,0.09046564,-0.64179707,-0.123262055,0.06051831,-0.5611965,-0.13326234,-0.16567142,-0.6401823,0.03916049,-0.1106111,-0.7915941,-0.10011979,-0.029688044,-0.5288716,-0.10040984,-0.0993648,-0.4933571,-0.06479455,-0.32184,-0.56848794,-0.013175909,-0.26170194,-0.6977032,-0.14035495,-0.17136723,-0.46023116,-0.08187668,-0.23086739,-0.4174789,-0.011416134,-0.47340736,-0.47572428,-0.07730948,-0.4144086,-0.59494084,-0.12112711,-0.32698387,-0.43475404,-0.06992111,-0.35197493,-0.38247615,-0.016808925,a
0.0,0.0,0.0,0.27110204,-0.14317365,-0.09624326,0.35494927,-0.5044349,-0.0964451,0.2616621,-0.78803116,-0.08421319,0.23756981,-0.9703058,-0.045468096,0.07260973,-0.6758568,-0.030129308,0.057046216,-0.8756476,-0.13241863,0.12003668,-0.663975,-0.14636882,0.11635383,-0.5648714,-0.13454959,-0.10887473,-0.61539286,-0.017042186,-0.099911034,-0.8261268,-0.13736705,0.0012755168,-0.559215,-0.1395842,-0.029046265,-0.48215774,-0.10710067,-0.27425086,-0.5332336,-0.025931748,-0.2577723,-0.7284122,-0.176047,-0.13482587,-0.47679976,-0.1289886,-0.16235517,-0.41106862,-0.057117593,-0.4441492,-0.43026462,-0.03724131,-0.3928469,-0.6099798,-0.13392189,-0.2874745,-0.4412505,-0.0911611,-0.3050228,-0.3707415,-0.03528575,a
0.0,0.0,0.0,0.2652433,-0.16023245,-0.09583934,0.32810828,-0.5233172,-0.093426555,0.22998051,-0.795586,-0.08245134,0.1914767,-0.9804522,-0.04527807,0.03491387,-0.6924311,-0.0016129224,0.017697774,-0.90316695,-0.10239414,0.09902228,-0.70145714,-0.1217237,0.09771777,-0.5821802,-0.11052563,-0.14266847,-0.6393754,0.012904554,-0.14313675,-0.86777747,-0.104108416,-0.025660936,-0.61197597,-0.11250391,-0.052976843,-0.50935256,-0.08055853,-0.3076989,-0.5598634,0.0033883462,-0.30054456,-0.7714402,-0.13945784,-0.1596863,-0.5296135,-0.09798821,-0.18448089,-0.43407643,-0.027042339,-0.48074374,-0.45168254,-0.009728707,-0.43761578,-0.6528426,-0.1019509,-0.31717753,-0.49954802,-0.062499236,-0.3260222,-0.41364136,-0.0064921053,a
0.0,0.0,0.0,0.2643774,-0.16364424,-0.10130145,0.42409068,-0.44817898,-0.117509864,0.416784,-0.71907943,-0.13103586,0.35981375,-0.924122,-0.12857878,0.2227469,-0.63263303,-0.0017171215,0.21289694,-0.865202,-0.1221318,0.22142547,-0.68192756,-0.17671742,0.23029236,-0.5247182,-0.18229702,0.05293707,-0.608674,0.012507518,0.03896617,-0.8483437,-0.12199863,0.08437987,-0.6140494,-0.1539902,0.12215012,-0.45227027,-0.13029619,-0.11015289,-0.55853915,0.002454647,-0.12132567,-0.7759433,-0.14752643,-0.050727494,-0.5276909,-0.1199113,-0.006634073,-0.36691958,-0.047969095,-0.2750424,-0.47979793,-0.0139369955,-0.24663444,-0.6634664,-0.12077337,-0.17549102,-0.49558038,-0.093453124,-0.14059131,-0.3645043,-0.035779573,a
0.0,0.0,0.0,0.26932794,-0.087099776,-0.0884419,0.38554677,-0.44768938,-0.08985185,0.34199575,-0.7415269,-0.08583988,0.30581734,-0.9499642,-0.06359031,0.15630077,-0.6502599,-0.044464853,0.19825166,-0.8390421,-0.14683907,0.27091935,-0.6468886,-0.16326478,0.26068494,-0.46683472,-0.14239132,-0.010640467,-0.6191822,-0.03640083,0.05497792,-0.81739426,-0.16062891,0.14184836,-0.5592382,-0.17178646,0.13004626,-0.38321885,-0.13817906,-0.16195472,-0.5697994,-0.047978487,-0.07108822,-0.7505889,-0.20208223,0.022964831,-0.47800583,-0.17275372,0.0151616875,-0.30449048,-0.10448401,-0.32050735,-0.49266106,-0.062166754,-0.17876872,-0.65139407,-0.18332674,-0.10242797,-0.4614644,-0.1656282,-0.109414354,-0.31857362,-0.11821752,a
0.0,0.0,0.0,0.26579002,-0.111371964,-0.11872364,0.44173017,-0.41306207,-0.14989047,0.463828,-0.6800802,-0.17268589,0.44102272,-0.8792653,-0.17997615,0.24725987,-0.63628966,-0.051007353,0.26655504,-0.841461,-0.17403652,0.30330426,-0.66765356,-0.21779083,0.31061018,-0.5073916,-0.21514922,0.068532966,-0.6109008,-0.031458285,0.07729187,-0.8385684,-0.1745363,0.14829238,-0.60474366,-0.19609249,0.18778735,-0.4338761,-0.16226138,-0.10221713,-0.55986696,-0.035882253,-0.08292772,-0.7499552,-0.19899806,0.008116202,-0.49941522,-0.17047413,0.04767891,-0.337548,-0.095254354,-0.26663408,-0.4814319,-0.046276014,-0.20743224,-0.6515842,-0.16347788,-0.12475831,-0.4752529,-0.13910466,-0.0979703,-0.3393062,-0.08230097,a
0.0,0.0,0.0,0.25341135,-0.14592715,-0.10055429,0.39183533,-0.4479156,-0.11486281,0.38530874,-0.7456535,-0.12689906,0.30578098,-0.9448212,-0.11751958,0.2251395,-0.636867,0.011261494,0.19086862,-0.8484393,-0.103886075,0.19887464,-0.6697845,-0.14732333,0.2055497,-0.5621332,-0.14918046,0.041974187,-0.62890106,0.026304016,0.008821502,-0.82032377,-0.08870495,0.055549465,-0.58303285,-0.09567278,0.07008253,-0.5127514,-0.06354568,-0.13340439,-0.60421157,0.012733712,-0.17077903,-0.8013234,-0.12277262,-0.096965104,-0.5690295,-0.07801833,-0.078084216,-0.47279185,-0.0044427314,-0.31580883,-0.5597486,-0.009260765,-0.34916148,-0.7461539,-0.10043719,-0.2612461,-0.60427624,-0.06644547,-0.21003094,-0.50986826,-0.008967329,a
